block,block_name,channel,minimum,maximum,rms,channel_scale,tensor_scale,rms_over_tensor_scale,approximate_int8_codes
3,model.mobilevit.encoder.layer.1.layer.1,10,-0.27846458554267883,0.6163045763969421,0.18113727867603302,0.0035088988952338696,0.12154709547758102,1.4902641773223877,8
3,model.mobilevit.encoder.layer.1.layer.1,11,0.13497020304203033,8.109243392944336,1.9916424751281738,0.03127165883779526,0.12154709547758102,16.385766983032227,66
3,model.mobilevit.encoder.layer.1.layer.1,12,-0.27846458554267883,1.2594270706176758,0.20017005503177643,0.006030947435647249,0.12154709547758102,1.6468517780303955,13
3,model.mobilevit.encoder.layer.1.layer.1,13,-0.27846458554267883,1.0753321647644043,0.2681714594364166,0.005309006664901972,0.12154709547758102,2.206317186355591,12
3,model.mobilevit.encoder.layer.1.layer.1,14,0.11128254234790802,0.7590112686157227,0.2489786446094513,0.002540112705901265,0.12154709547758102,2.048413038253784,6
3,model.mobilevit.encoder.layer.1.layer.1,15,-0.09306016564369202,0.12190568447113037,0.04080922156572342,0.0008430033340118825,0.12154709547758102,0.33574822545051575,2
3,model.mobilevit.encoder.layer.1.layer.1,16,-0.2007228285074234,0.09785859286785126,0.05272357165813446,0.001170907518826425,0.12154709547758102,0.43377071619033813,3
3,model.mobilevit.encoder.layer.1.layer.1,17,-0.27846458554267883,0.14866569638252258,0.19988146424293518,0.001675020670518279,0.12154709547758102,1.6444774866104126,4
3,model.mobilevit.encoder.layer.1.layer.1,18,-0.27846455574035645,3.7814693450927734,1.0657199621200562,0.01592130772769451,0.12154709547758102,8.767958641052246,34
3,model.mobilevit.encoder.layer.1.layer.1,19,-0.27846455574035645,0.0771375298500061,0.18105190992355347,0.0013945179525762796,0.12154709547758102,1.4895617961883545,3
3,model.mobilevit.encoder.layer.1.layer.1,20,-0.27846458554267883,0.7484068274497986,0.1917051076889038,0.004026946611702442,0.12154709547758102,1.5772085189819336,9
3,model.mobilevit.encoder.layer.1.layer.1,21,-0.27846458554267883,30.71604347229004,3.5742475986480713,0.12154709547758102,0.12154709547758102,29.40627670288086,256
3,model.mobilevit.encoder.layer.1.layer.1,22,-0.27846455574035645,0.7631957530975342,0.20124906301498413,0.0040849423967301846,0.12154709547758102,1.655729055404663,9
3,model.mobilevit.encoder.layer.1.layer.1,23,-0.19386304914951324,0.10919170081615448,0.04627455025911331,0.001188450027257204,0.12154709547758102,0.38071292638778687,3
3,model.mobilevit.encoder.layer.1.layer.1,24,-0.09064003080129623,0.36295706033706665,0.07379946112632751,0.0017788121476769447,0.12154709547758102,0.6071676015853882,4
3,model.mobilevit.encoder.layer.1.layer.1,25,0.044027384370565414,0.28004392981529236,0.10075852274894714,0.0009255550685338676,0.12154709547758102,0.8289669156074524,2
3,model.mobilevit.encoder.layer.1.layer.1,26,-0.09669724851846695,0.48713186383247375,0.3367065191268921,0.002289525931701064,0.12154709547758102,2.7701733112335205,5
3,model.mobilevit.encoder.layer.1.layer.1,27,-0.27846458554267883,0.34476423263549805,0.1863803267478943,0.002444034442305565,0.12154709547758102,1.533400058746338,6
3,model.mobilevit.encoder.layer.1.layer.1,28,0.03368405997753143,5.549047470092773,1.3206344842910767,0.02162887528538704,0.12154709547758102,10.86520767211914,46
3,model.mobilevit.encoder.layer.1.layer.1,29,-0.20728269219398499,0.5930993556976318,0.2456890195608139,0.003138753119856119,0.12154709547758102,2.021348237991333,7
3,model.mobilevit.encoder.layer.1.layer.1,30,-0.27846455574035645,0.6657928228378296,0.15899395942687988,0.0037029702216386795,0.12154709547758102,1.3080852031707764,8
3,model.mobilevit.encoder.layer.1.layer.1,31,-0.27846455574035645,0.5867423415184021,0.12509430944919586,0.003392968326807022,0.12154709547758102,1.0291838645935059,8
3,model.mobilevit.encoder.layer.1.layer.1,32,-0.27846455574035645,0.11395855247974396,0.1146416962146759,0.0015389140462502837,0.12154709547758102,0.9431874752044678,4
3,model.mobilevit.encoder.layer.1.layer.1,33,-0.10396263003349304,0.09436759352684021,0.04969453066587448,0.0007777655846439302,0.12154709547758102,0.4088500142097473,2
