block,channel,weight_abs_max,weight_mean_abs,weight_std,activation_scale
5,4,0.4186583161354065,0.14472931623458862,0.19091041386127472,0.0011123843723908
5,5,0.8075735569000244,0.14117343723773956,0.21346688270568848,0.0015166993252933
5,6,0.40023910999298096,0.1562933623790741,0.1928601861000061,0.0230128914117813
5,7,0.5418754816055298,0.1613483726978302,0.2031356692314148,0.0019228159217163
5,8,0.3796226978302002,0.16115029156208038,0.20275212824344635,0.0081389602273702
5,9,1.5234575271606445,0.11763057857751846,0.31325021386146545,0.0012477147392928
5,10,0.43687331676483154,0.15047131478786469,0.1772971749305725,0.0238580871373415
5,11,0.8248489499092102,0.15366505086421967,0.2087053656578064,0.0006726174033246
5,12,0.42507877945899963,0.16777968406677246,0.19352824985980988,0.0024555462878197
5,13,0.53709876537323,0.14716996252536774,0.19256240129470825,0.000613390118815
5,14,0.7843023538589478,0.14802779257297516,0.2114000767469406,0.0006663572276011
5,15,0.5591410398483276,0.1511220484972,0.21811603009700775,0.0064852861687541
5,16,0.5560298562049866,0.15329448878765106,0.20216646790504456,0.0056949607096612
5,17,0.7344828248023987,0.12186672538518906,0.19907130300998688,0.0023646384943276
5,18,0.6126483082771301,0.13335436582565308,0.18641328811645508,0.0075529529713094
5,19,0.4282885491847992,0.16913622617721558,0.2020847648382187,0.0336622856557369
5,20,0.6652817726135254,0.12871642410755157,0.19743387401103973,0.0308366399258375
5,21,0.38495728373527527,0.14778397977352142,0.18062765896320343,0.0030867375899106
5,22,0.47822266817092896,0.1754612773656845,0.20636548101902008,0.0033658978063613
5,23,0.513211190700531,0.14400874078273773,0.1970561146736145,0.0297452025115489
5,24,0.49737784266471863,0.15268012881278992,0.18488794565200806,0.0092111183330416
5,25,0.664772093296051,0.16210508346557617,0.1866128146648407,0.000929367437493
5,26,0.4050981104373932,0.15159350633621216,0.1934395432472229,0.0131087433546781
5,27,0.3841779828071594,0.15756992995738983,0.18399818241596222,0.0144601240754127
5,28,1.2317183017730713,0.13214907050132751,0.2736082673072815,0.0020359004847705
5,29,0.47585728764533997,0.1529628187417984,0.19536446034908295,0.0312094446271657
5,30,0.567423939704895,0.14883682131767273,0.1932598501443863,0.0042680329643189
5,31,0.4052444398403168,0.15512554347515106,0.18470610678195953,0.0123283891007304
